ndex,name,form,regional,type,type2,generation,isLegendary,isMythical,isUltraBeast,family,size,NA_Kanto_Kdex,NA_Johto_Jdex,GenerationIII_Hoenn_Hdex,GenerationVI_Hoenn_Hdex,NA_Sinnoh_Sdex,BlackandWhite_Unova_Udex,Black2andWhite2_Unova_Udex,NA_Blueberry_BBdex,NA_Kalos_CeKdex,NA_Kalos_CoKdex,NA_Kalos_MoKdex,SunandMoon_Alola_Adex,SunandMoon_Alola_Melemele,SunandMoon_Alola_Akala,SunandMoon_Alola_Ula'ula,SunandMoon_Alola_Poni,UltraSunandUltraMoon_Alola_Adex,UltraSunandUltraMoon_Alola_Melemele,UltraSunandUltraMoon_Alola_Akala,UltraSunandUltraMoon_Alola_Ula'ula,UltraSunandUltraMoon_Alola_Poni,NA_Galar_Gdex,NA_IsleofArmor_IoAdex,NA_CrownTundra_CTdex,NA_Hisui_LAdex,NA_Paldea_Pdex,NA_Kitakami_Kdex
293,Whismur,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,45,46,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA
294,Loudred,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,46,47,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,NA
295,Exploud,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,47,48,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA
296,Makuhita,NA,NA,Fighting,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,48,49,NA,NA,NA,NA,NA,95,NA,56,56,NA,NA,15,68,68,NA,NA,22,NA,NA,NA,NA,116,NA
297,Hariyama,NA,NA,Fighting,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,49,50,NA,NA,NA,NA,NA,96,NA,57,57,NA,NA,16,69,69,NA,NA,23,NA,NA,NA,NA,117,NA
298,Azurill,NA,NA,Normal,Fairy,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,55,124,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,46,NA
299,Nosepass,NA,NA,Rock,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,60,61,155,NA,164,NA,NA,93,NA,198,NA,125,NA,NA,254,NA,155,NA,NA,NA,NA,NA,190,NA,107
300,Skitty,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,61,63,NA,NA,78,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,Delcatty,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,62,64,NA,NA,79,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,Sableye,NA,NA,Dark,Ghost,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,68,70,NA,NA,NA,NA,NA,123,NA,102,102,NA,NA,52,124,124,NA,NA,64,294,NA,174,NA,297,NA
303,Mawile,NA,NA,Steel,Fairy,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,125,125,NA,NA,NA,295,NA,175,NA,NA,NA
304,Aron,NA,NA,Steel,Rock,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,70,72,NA,NA,166,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,NA
305,Lairon,NA,NA,Steel,Rock,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,71,73,NA,NA,167,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA
306,Aggron,NA,NA,Steel,Rock,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,72,74,NA,NA,168,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,NA
307,Meditite,NA,NA,Fighting,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,76,78,86,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA
308,Medicham,NA,NA,Fighting,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,77,79,87,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA
309,Electrike,NA,NA,Electric,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,78,80,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,293,NA,NA,114,NA,66,NA,NA,NA,NA,NA
310,Manectric,NA,NA,Electric,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,79,81,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,294,NA,NA,115,NA,67,NA,NA,NA,NA,NA
311,Plusle,NA,NA,Electric,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,80,82,NA,NA,NA,119,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,Minun,NA,NA,Electric,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,81,83,NA,NA,NA,120,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,Volbeat,NA,NA,Bug,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,86,89,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
314,Illumise,NA,NA,Bug,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,87,90,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
315,Roselia,NA,NA,Grass,Poison,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,94,98,26,NA,134,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,90,NA,NA
316,Gulpin,NA,NA,Poison,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,95,100,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA
317,Swalot,NA,NA,Poison,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,96,101,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA
318,Carvanha,NA,NA,Water,Dark,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,97,102,NA,NA,NA,NA,55,NA,NA,264,NA,NA,NA,79,345,NA,NA,NA,92,NA,111,NA,NA,NA,NA
319,Sharpedo,NA,NA,Water,Dark,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,98,103,NA,NA,NA,NA,56,NA,NA,265,NA,NA,NA,80,346,NA,NA,NA,93,NA,112,NA,NA,NA,NA
320,Wailmer,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,99,104,NA,NA,240,NA,NA,27,NA,266,NA,NA,NA,81,351,NA,NA,NA,98,356,190,NA,NA,NA,NA
321,Wailord,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,100,105,NA,NA,241,NA,NA,28,NA,267,NA,NA,NA,82,352,NA,NA,NA,99,357,191,NA,NA,NA,NA
322,Numel,NA,NA,Fire,Ground,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,101,106,NA,NA,204,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA
323,Camerupt,NA,NA,Fire,Ground,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,102,107,NA,NA,205,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA
324,Torkoal,NA,NA,Fire,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,105,110,NA,NA,NA,86,NA,NA,96,223,NA,NA,95,NA,287,NA,NA,108,NA,300,173,NA,NA,150,NA
325,Spoink,NA,NA,Psychic,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,110,115,NA,NA,206,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,125
326,Grumpig,NA,NA,Psychic,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,111,116,NA,NA,207,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,126
327,Spinda,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,114,119,NA,NA,NA,NA,NA,NA,131,105,105,NA,NA,NA,128,128,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,Trapinch,NA,NA,Ground,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,116,121,NA,NA,121,44,NA,NA,3,235,NA,NA,107,NA,304,NA,NA,125,NA,321,NA,NA,NA,NA,NA
329,Vibrava,NA,NA,Ground,Dragon,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,117,122,NA,NA,122,45,NA,NA,4,236,NA,NA,108,NA,305,NA,NA,126,NA,322,NA,NA,NA,NA,NA
330,Flygon,NA,NA,Ground,Dragon,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,118,123,NA,NA,123,46,NA,NA,5,237,NA,NA,109,NA,306,NA,NA,127,NA,323,NA,NA,NA,NA,NA
331,Cacnea,NA,NA,Grass,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,119,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA
332,Cacturne,NA,NA,Grass,Dark,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,120,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA
333,Swablu,NA,NA,Normal,Flying,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,121,126,171,NA,246,114,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,219,NA
334,Altaria,NA,NA,Dragon,Flying,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,122,127,172,NA,247,115,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,220,NA
335,Zangoose,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,123,128,NA,NA,186,70,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,NA
336,Seviper,NA,NA,Poison,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,124,129,NA,NA,187,71,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA
337,Lunatone,NA,NA,Rock,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,125,130,NA,NA,214,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,NA,NA
338,Solrock,NA,NA,Rock,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,126,131,NA,NA,215,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,NA,NA,NA
339,Barboach,NA,NA,Water,Ground,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,127,132,80,NA,NA,NA,NA,NA,40,93,93,36,NA,43,113,113,36,NA,55,228,137,60,97,168,162
340,Whiscash,NA,NA,Water,Ground,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,128,133,81,NA,NA,NA,NA,NA,41,94,94,37,NA,44,114,114,37,NA,56,229,138,61,98,169,163
341,Corphish,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,129,134,NA,NA,279,NA,51,NA,NA,NA,NA,NA,NA,NA,357,NA,NA,NA,104,102,91,NA,NA,NA,11
342,Crawdaunt,NA,NA,Water,Dark,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,130,135,NA,NA,280,NA,52,NA,NA,NA,NA,NA,NA,NA,358,NA,NA,NA,105,103,92,NA,NA,NA,12
343,Baltoy,NA,NA,Ground,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,131,136,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,131,NA,82,NA,151,NA,NA,NA
344,Claydol,NA,NA,Ground,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,132,137,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,NA,132,NA,83,NA,152,NA,NA,NA
345,Lileep,NA,NA,Rock,Grass,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,133,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,NA,132,NA,NA,NA,NA,183,NA,NA,NA
346,Cradily,NA,NA,Rock,Grass,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,134,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,133,NA,NA,NA,NA,184,NA,NA,NA
347,Anorith,NA,NA,Rock,Bug,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,135,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,134,NA,NA,NA,NA,185,NA,NA,NA
348,Armaldo,NA,NA,Rock,Bug,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,136,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,135,NA,NA,NA,NA,186,NA,NA,NA
349,Feebas,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,140,145,138,NA,NA,NA,NA,NA,NA,155,NA,82,NA,NA,189,NA,90,NA,NA,152,NA,188,NA,NA,158
350,Milotic,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,141,146,139,NA,NA,NA,NA,NA,NA,156,NA,83,NA,NA,190,NA,91,NA,NA,153,NA,189,NA,NA,159
351,Castform,Normal,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,142,147,NA,NA,163,NA,NA,NA,NA,181,NA,108,77,69,220,NA,121,84,82,NA,NA,NA,NA,NA,NA
351,Castform,Sunny Form,NA,Fire,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,Castform,Rainy Form,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,Castform,Snowy Form,NA,Ice,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,Kecleon,NA,NA,Normal,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,145,150,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,214,NA,115,NA,NA,NA,NA,NA,NA,NA,NA
353,Shuppet,NA,NA,Ghost,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,146,151,NA,NA,210,NA,NA,NA,122,NA,NA,NA,NA,NA,316,NA,NA,137,NA,NA,NA,NA,NA,298,NA
354,Banette,NA,NA,Ghost,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,147,152,NA,NA,211,NA,NA,NA,123,NA,NA,NA,NA,NA,317,NA,NA,138,NA,NA,NA,NA,NA,299,NA
355,Duskull,NA,NA,Ghost,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,148,153,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,158,NA,139
356,Dusclops,NA,NA,Ghost,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,149,154,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,159,NA,140
357,Tropius,NA,NA,Grass,Flying,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,150,156,185,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,101,NA,NA,NA,NA,246,NA
358,Chimecho,NA,NA,Psychic,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,151,158,83,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,143
359,Absol,NA,NA,Dark,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,152,159,209,NA,216,NA,NA,9,NA,245,NA,NA,117,NA,322,NA,NA,143,NA,NA,NA,107,NA,NA,NA
360,Wynaut,NA,NA,Psychic,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,160,167,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA
361,Snorunt,NA,NA,Ice,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,171,179,206,NA,NA,NA,NA,NA,NA,246,NA,NA,118,NA,323,NA,NA,144,NA,79,NA,25,205,357,172
362,Glalie,NA,NA,Ice,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,172,180,207,NA,NA,NA,NA,NA,NA,247,NA,NA,119,NA,324,NA,NA,145,NA,80,NA,26,206,358,173
363,Spheal,NA,NA,Ice,Water,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,173,182,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,143,NA,NA
364,Sealeo,NA,NA,Ice,Water,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,174,183,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,144,NA,NA
365,Walrein,NA,NA,Ice,Water,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,175,184,NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,145,NA,NA
366,Clamperl,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,176,185,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,140,140,NA,61,NA,NA,NA,NA,NA,NA,NA
367,Huntail,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,177,186,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA,NA,141,141,NA,62,NA,NA,NA,NA,NA,NA,NA
368,Gorebyss,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,178,187,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,142,142,NA,63,NA,NA,NA,NA,NA,NA,NA
369,Relicanth,NA,NA,Water,Rock,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,179,188,NA,NA,NA,NA,NA,42,NA,262,NA,NA,NA,77,343,NA,NA,NA,90,NA,NA,187,NA,NA,NA
370,Luvdisc,NA,NA,Water,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,183,192,NA,NA,NA,82,NA,29,NA,111,111,43,NA,NA,134,134,43,NA,NA,NA,NA,NA,NA,332,NA
371,Bagon,NA,NA,Dragon,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,187,196,NA,NA,NA,NA,NA,14,NA,117,117,NA,NA,NA,147,147,NA,NA,NA,NA,NA,113,NA,276,NA
372,Shelgon,NA,NA,Dragon,NA,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,188,197,NA,NA,NA,NA,NA,15,NA,118,118,NA,NA,NA,148,148,NA,NA,NA,NA,NA,114,NA,277,NA
373,Salamence,NA,NA,Dragon,Flying,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,189,198,NA,NA,NA,NA,NA,16,NA,119,119,NA,NA,NA,149,149,NA,NA,NA,NA,NA,115,NA,278,NA
374,Beldum,NA,NA,Steel,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,190,199,NA,NA,262,137,NA,NA,NA,214,NA,NA,86,NA,278,NA,NA,99,NA,NA,NA,129,NA,NA,NA
375,Metang,NA,NA,Steel,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,191,200,NA,NA,263,138,NA,NA,NA,215,NA,NA,87,NA,279,NA,NA,100,NA,NA,NA,130,NA,NA,NA
376,Metagross,NA,NA,Steel,Psychic,3,FALSE,FALSE,FALSE,NA,NA,NA,NA,192,201,NA,NA,264,139,NA,NA,NA,216,NA,NA,88,NA,280,NA,NA,101,NA,NA,NA,131,NA,NA,NA
377,Regirock,NA,NA,Rock,NA,3,TRUE,FALSE,FALSE,Legendary giants,quintets,NA,NA,193,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,NA
378,Regice,NA,NA,Ice,NA,3,TRUE,FALSE,FALSE,Legendary giants,quintets,NA,NA,194,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA
379,Registeel,NA,NA,Steel,NA,3,TRUE,FALSE,FALSE,Legendary giants,quintets,NA,NA,195,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,NA
380,Latias,NA,NA,Dragon,Psychic,3,TRUE,FALSE,FALSE,Eon duo,duos,NA,NA,196,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,Latios,NA,NA,Dragon,Psychic,3,TRUE,FALSE,FALSE,Eon duo,duos,NA,NA,197,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,Kyogre,NA,NA,Water,NA,3,TRUE,FALSE,FALSE,Super-ancient Pokémon,trios,NA,NA,198,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,Groudon,NA,NA,Ground,NA,3,TRUE,FALSE,FALSE,Super-ancient Pokémon,trios,NA,NA,199,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,Rayquaza,NA,NA,Dragon,Flying,3,TRUE,FALSE,FALSE,Super-ancient Pokémon,trios,NA,NA,200,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,Jirachi,NA,NA,Steel,Psychic,3,FALSE,TRUE,FALSE,NA,NA,NA,NA,201,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,Deoxys,Normal Forme,NA,Psychic,NA,3,FALSE,TRUE,FALSE,NA,NA,NA,NA,202,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,Deoxys,Attack Forme,NA,Psychic,NA,3,FALSE,TRUE,FALSE,NA,NA,NA,NA,202,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,Deoxys,Defense Forme,NA,Psychic,NA,3,FALSE,TRUE,FALSE,NA,NA,NA,NA,202,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,Deoxys,Speed Forme,NA,Psychic,NA,3,FALSE,TRUE,FALSE,NA,NA,NA,NA,202,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,Turtwig,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA
388,Grotle,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA
389,Torterra,NA,NA,Grass,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,3,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA
390,Chimchar,NA,NA,Fire,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,4,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
391,Monferno,NA,NA,Fire,Fighting,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,5,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA
392,Infernape,NA,NA,Fire,Fighting,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,6,NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA
393,Piplup,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,7,NA,NA,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA
394,Prinplup,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,8,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA
395,Empoleon,NA,NA,Water,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,9,NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA
396,Starly,NA,NA,Normal,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,97,28
397,Staravia,NA,NA,Normal,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,98,29
398,Staraptor,NA,NA,Normal,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,99,30
